2025-07-03 08:10:40 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:84: Released camera.
2025-07-03 08:56:35 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:40: Log system started successfully
2025-07-03 08:56:35 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:18: Camera Manager started succesfully.
2025-07-03 08:56:35 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:82: Camera configured!!
2025-07-03 08:56:35 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:86: Released camera.
2025-07-03 09:54:49 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:40: Log system started successfully
2025-07-03 09:54:49 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:17: Camera Manager started succesfully.
2025-07-03 09:54:49 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-03 09:54:49 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Released camera.
2025-07-03 09:54:49 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:105: Camera Manager stopped.
2025-07-03 10:01:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:40: Log system started successfully
2025-07-03 10:01:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:18: Camera Manager started succesfully.
2025-07-03 10:01:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:81: Camera configured!!
2025-07-03 10:01:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:104: Released camera.
2025-07-03 10:01:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:106: Camera Manager stopped.
2025-07-07 11:34:40 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
